,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
17,MS2243-2,,1,1,2,1,2,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1
18,MS2365-2,1,1,1,1,3,3,2,1,-1,1,1,1,1,1,1,1,1,,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,1,4,1,2,-1
19,MS1903-2,,1,1,2,1,1,4,1,1,2,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,4,1,1,1,1,-1
20,MS1953-2,,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,1,1,1,2,-1,1,1,1,1,1,1,1,1,-1
21,MS2025-2,,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,,1,-1,2,-1,-1,1,1,-1,-1,-1,1,1,1,2,-1,1,1,1,3,1,1,1,1,-1
22,MX1084-2,,1,1,2,1,2,4,2,-1,1,1,2,1,1,1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,1,1,2,1,-1,1,1,1,1,1,1,-1,1,-1
23,MS1044-3,,3,1,3,2,1,4,2,1,2,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,1,1,1,2,-1,1,1,1,1,1,1,1,1,-1
24,MS2243-3,-1,1,1,2,2,3,4,2,-1,1,1,1,1,1,1,1,1,1,2,2,1,-1,-1,1,1,-1,-1,-1,1,1,1,2,-1,1,1,1,1,2,1,1,1,-1
25,MS2365-3,,1,1,1,,1,4,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,1,1,1,2,-1,1,1,1,1,1,,1,1,-1
26,MS1903-3,,2,1,3,2,2,4,1,-1,4,1,1,1,1,1,1,1,1,,1,1,-1,-1,1,1,-1,-1,-1,1,1,1,2,-1,1,1,1,1,3,1,1,1,-1
27,MS2095-2,,2,2,4,3,1,4,1,-1,3,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,1,1,3,3,-1,1,1,1,3,1,1,1,1,-1
28,MS1953-3,,2,1,3,3,1,4,2,1,3,1,1,1,1,1,-1,1,1,1,-1,2,-1,-1,1,1,-1,-1,-1,1,1,2,3,-1,1,1,1,1,1,1,1,-1,-1
29,MX1537-0,,1,2,3,1,1,1,1,-1,2,1,1,1,1,1,1,1,1,1,2,2,-1,-1,1,1,-1,-1,-1,1,1,1,2,-1,1,1,1,1,1,1,1,1,-1
30,MS1044-4,-1,1,1,4,1,1,2,2,-1,1,2,1,1,1,1,1,1,1,1,-1,1,-1,-1,1,1,-1,,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1
31,MS2025-3,-1,1,2,4,1,1,1,1,-1,2,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1
32,MS2243-4,,1,1,3,1,3,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,2,1,1,1,-1
33,MS2365-4,,2,1,3,1,1,2,2,-1,1,1,1,1,1,1,1,1,1,2,-1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,3,-1,1,1,1,1,1,1,1,1,-1
34,MS1903-4,,1,1,2,2,1,4,1,1,1,1,1,1,1,1,1,1,1,2,-1,2,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1
35,MS2095-3,,1,1,2,1,1,4,3,-1,1,1,1,1,,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,-1
36,MX1537-1,,1,1,4,1,1,4,2,1,1,1,1,1,,1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,2,-1
37,MS1953-4,,1,1,2,1,1,4,1,-1,1,1,1,1,,1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,2,1,1,1,1,1,1,1,-1
38,MS1044-5,-1,1,1,2,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,3,-1
39,MS2025-4,,1,1,1,1,1,1,1,1,1,1,1,1,,1,4,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,1,1,1,2,-1,1,1,1,1,2,1,1,1,-1
40,MS2243-5,,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,2,1,,1,1,-1
41,MS2365-5,-1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,-1,1,1,-1,-1
42,MS1953-5,-1,1,2,1,1,1,1,2,1,1,1,1,1,,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,1,,1,1,-1
43,MS2025-5,,1,1,1,1,1,1,1,-1,1,1,1,1,,1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,2,-1,1,1,1,-1
44,MS1044-6,,1,1,3,1,1,1,1,-1,1,1,1,1,,1,1,1,1,1,-1,1,,,,,,,,,,,,,,,,,,,,,
45,MS2243-6,,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
