,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654/2,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
31,MW5936-1,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,2,5,2,3,3,1,3,1,1,-1,-1
32,MP5813-0,,-1,2,1,1,1,-1,-1,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,3,4,2,1,1,1,-1,-1
33,MX1067-1,-1,-1,1,1,1,1,-1,1,1,1,1,3,1,1,1,1,1,1,1,-1,2,2,1,1,1,1,4,5,4,3,3,1,2,1,1,-1,-1
34,MW5966-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,4,5,4,4,1,2,1,1,2,-1,-1
35,MR8462-0,-1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,2,1,1,1,1,1,4,3,4,3,2,1,1,1,1,-1,-1
36,MP5823-0,-1,-1,1,1,1,1,-1,1,1,1,1,,1,1,1,1,1,1,1,-1,1,1,2,1,1,1,5,4,4,4,1,1,1,1,1,-1,-1
37,MZ3956-2,-1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,4,4,3,3,,1,2,1,1,-1,-1
38,MX1197-2,-1,-1,1,1,1,1,-1,1,,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,4,3,4,4,1,1,1,1,-1,-1
39,MW3060-0,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,5,5,3,4,2,1,1,1,-1,-1
40,MX1084-2,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,2,4,3,3,1,1,2,1,1,-1,-1
41,MX1105-2,-1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,3,4,3,3,2,1,1,1,1,-1,-1
42,MZ3556-2,-1,-1,-1,2,1,1,1,-1,1,1,1,1,1,1,1,3,1,1,1,-1,1,1,1,1,1,1,4,5,3,2,1,1,1,1,1,-1,-1
43,MZ3734-2,-1,-1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,4,2,2,1,1,2,1,1,1,-1,-1
44,MZ3740-2,-1,-1,1,1,1,1,-1,1,1,1,1,3,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,5,3,3,3,1,3,1,1,1,-1,-1
45,MS4934-0,-1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,2,2,1,1,1,1,4,2,2,3,1,2,1,-1,4,-1,-1
46,MZ3825-2,-1,-1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,3,3,2,1,1,1,1,-1,-1
47,MW5853-2,-1,-1,-1,1,1,1,-1,1,1,1,1,2,1,1,1,1,1,1,1,-1,2,1,1,1,1,1,4,4,2,1,1,1,2,1,1,-1,-1
48,MZ4228-2,-1,-1,1,1,1,1,-1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,1,1,3,1,1,-1,-1
49,MZ4072-3,-1,-1,1,1,1,-1,-1,1,1,1,1,,1,1,1,1,1,1,1,-1,3,2,1,1,1,1,4,4,1,3,4,2,1,1,2,-1,-1
50,MZ3559-2,-1,-1,1,-1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,4,5,2,2,1,1,1,1,3,-1,-1
51,MZ3956-3,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,2,3,1,1,1,1,4,5,4,3,3,1,1,2,1,-1,-1
52,MX1197-3,-1,1,1,1,1,1,-1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,4,5,4,1,2,2,2,1,3,-1,-1
53,MZ3556-3,-1,-1,1,-1,1,1,-1,1,1,1,1,-1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,3,1,1,1,1,1,-1,-1
54,MX1105-3,-1,-1,1,1,1,,,,1,1,1,1,1,1,1,1,1,1,1,-1,1,2,1,1,1,1,3,4,4,4,1,2,1,1,1,-1,-1
55,MX1067-2,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,-1,2,1,1,1,1,1,4,5,2,4,1,2,1,1,3,-1,-1
56,MW5966-2,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,-1,1,2,1,1,1,1,3,4,2,2,1,1,3,1,1,-1,-1
57,MX1526-0,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3,4,1,1,1,1,1,-1,-1
58,MZ3740-3,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,4,4,2,3,3,1,1,1,1,-1,-1
59,MZ3734-3,,,,,,,,,,,,,,,,2,1,1,1,-1,1,2,1,1,1,1,4,4,3,4,4,2,1,1,1,-1,-1
60,MZ3825-3,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,2,1,1,1,1,2,3,4,4,2,1,1,1,1,-1,-1
61,MW5853-3,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,1,1,1,1,-1,-1
62,MW3496-0,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,3,1,4,3,1,1,-1,-1
63,MS4934-1,,,,,,,,,,,,,,,,,,1,1,-1,1,1,1,1,1,1,4,4,3,4,2,1,3,1,1,-1,-1
64,MZ4228-3,-1,-1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,-1,1,1,1,1,1,1,4,4,3,3,1,4,3,1,1,-1,-1
65,MX1197-4,,-1,3,1,1,1,1,,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,2,4,4,2,2,-1,-1
66,MZ4072-4,-1,-1,1,1,1,1,-1,1,1,1,3,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,5,2,3,4,2,1,1,1,1,-1,-1
67,MZ3559-3,-1,1,1,1,1,1,-1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,5,2,2,4,2,1,2,1,2,-1,-1
68,MZ3956-4,,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,2,1,1,1,1,1,1,-1,1,2,3,4,1,1,3,4,3,4,1,1,4,1,1,-1,-1
69,MX1084-3,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,5,1,1,1,5,3,4,1,4,4,1,1,-1,-1
70,MX1135-1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,4,1,2,-1,1,2,3,5,1,1,4,5,4,3,2,3,3,1,1,-1,-1
71,MX1105-4,-1,-1,1,1,,,-1,,1,1,1,2,1,1,1,1,3,1,2,2,3,4,3,5,1,1,1,2,4,2,2,2,1,1,1,-1,-1
72,MX4598-0,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,2,1,2,-1,4,4,2,5,1,1,3,5,4,2,3,3,1,2,1,-1,-1
73,MS4934-2,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,2,1,2,-1,1,2,2,5,1,1,4,4,2,1,1,1,1,1,1,-1,-1
74,MZ3825-4,-1,-1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,1,5,1,1,4,4,2,1,1,2,1,1,1,-1,-1
75,MW5936-2,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,4,4,3,1,1,3,2,1,1,-1,-1
76,MZ3734-4,-1,-1,1,1,1,1,-1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,4,1,1,1,1,1,1,-1,-1
77,MX1526-1,,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,,1,3,1,1,1,1,1,1,,-1
78,MZ3740-4,-1,-1,-1,-1,-1,-1,-1,-1,4,1,1,2,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,2,3,3,1,1,1,2,1,1,-1,-1
79,MZ4228-4,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,3,1,1,1,1,-1,-1
80,MW5853-4,-1,-1,1,1,1,1,-1,-1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,-1,-1
81,MX1197-5,-1,-1,-1,-1,-1,-1,-1,1,,,,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,2,2,3,1,1,1,1,1,1,-1,-1
82,MZ4072-5,-1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,1,1,2,1,1,1,-1,-1
83,MZ3559-4,-1,-1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,1,1,2,1,1,1,-1,-1
84,MX1084-4,-1,-1,-1,-1,-1,-1,-1,-1,,,1,1,1,1,1,1,1,1,1,-1,2,1,1,1,1,1,4,2,4,1,1,1,1,1,1,-1,-1
85,MX1067-3,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,3,3,3,3,2,1,1,1,1,-1,-1
86,MW5966-3,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,4,3,2,2,1,1,1,-1,-1
87,MX1105-5,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,3,2,4,3,2,1,1,1,1,-1,-1
88,MX4598-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,3,1,4,2,1,1,1,1,1,-1,-1
89,MZ3825-5,-1,-1,1,1,1,-1,-1,-1,-1,3,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,3,1,4,2,1,1,1,1,1,-1,-1
90,MW5853-5,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1,-1,-1
91,MS4934-3,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,2,1,4,2,1,1,1,1,1,-1,-1
92,MZ3734-5,-1,-1,-1,1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,,,,,,
93,MZ3740-5,-1,-1,1,1,1,1,-1,-1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,,,,,,,,,,
94,MX1197-6,,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,,,,,,,,,,,,,,,,,
95,MZ3559-5,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,
