,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
14,MS1044-2,5,1,1,1,5,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,4,-1,2,2,1,-1,-1
15,MS1935-2,4,1,1,1,1,1,1,-1,2,-1,1,1,-1,-1,-1,1,1,1,1,1,2,,-1,1,1,2,1,1,1,4,-1,2,3,1,-1,-1
16,MX1197-3,,1,1,1,5,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,2,1,-1,1,4,1,1,1,1,-1,-1,2,1,1,-1,-1
17,MS2365-3,-1,1,1,1,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,3,2,1,-1,-1
18,MR8583-3,1,1,1,1,5,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,-1,-1,3,2,1,-1,-1
19,MS1044-3,1,1,1,-1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,3,1,1,1,1,-1,-1,2,2,1,-1,-1
20,MW5943-0,1,1,1,-1,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,4,3,1,-1,-1
21,MX1197-4,-1,1,1,1,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,1,2,1,1,1,-1,-1,2,1,1,-1,-1
22,MS2365-4,-1,1,1,3,4,1,1,-1,2,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,-1,-1,4,3,1,-1,-1
23,MR8583-4,1,1,1,1,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,2,2,1,-1,-1
24,MS1044-4,-1,1,1,1,1,1,1,-1,1,-1,-1,1,-1,-1,-1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,-1,-1,1,2,1,-1,-1
25,MW5943-1,-1,-1,1,1,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,1,-1,-1
26,MS2365-5,-1,-1,4,1,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,2,-1,-1,-1
27,MR8583-5,-1,-1,1,-1,-1,1,1,-1,1,-1,5,2,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1
28,MS1044-5,,-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,2,1,-1,-1,1,4,-1,-1,-1,1,-1,-1
29,MW5943-2,1,-1,1,1,1,-1,1,-1,1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,-1,-1
30,MS2365-6,-1,-1,1,-1,1,-1,-1,1,1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,
