,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
13,MX1197-2,,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,5,-1
14,MS2365-2,2,1,1,3,1,2,1,1,1,1,1,,1,,1,1,,1,,,,,-1,-1,-1,-1,,-1,1,,,,,,,,,,,,1,-1
15,MR8583-2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,4,-1,1,1,1,1,-1,1,1,4,-1
16,MS1044-3,4,1,1,2,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,1,2,-1,1,1,1,1,1,1,1,-1,-1
17,MW5943-0,-1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1
18,MX1197-3,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,1,,1,1,-1
19,MS2365-3,-1,2,1,1,1,1,4,2,1,1,1,1,1,1,1,1,2,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,-1,1,1,1,1,1,1,1,5,-1
20,MR8583-3,,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,-1,-1,-1,1,1,1,2,-1,1,1,1,1,1,,1,4,-1
21,MS1044-4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,-1
22,MW5943-1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,1,1,1,4,2,-1,-1,1,-1
23,MS2365-4,,1,-1,1,1,1,1,3,1,1,1,1,1,1,1,-1,1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1
24,MR8583-4,1,1,1,2,1,1,1,1,-1,-1,1,-1,1,1,1,4,2,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,1,3,-1,-1,-1,-1
25,MS1044-5,-1,1,-1,4,1,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,1,1,-1,-1,1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1
26,MW5943-2,-1,1,1,1,1,1,-1,1,-1,1,1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1
27,MS2365-5,-1,-1,-1,1,1,1,-1,-1,-1,-1,1,-1,1,-1,1,-1,-1,-1,,,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28,MR8583-5,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,1,-1,1,-1,-1,-1
29,MS1044-6,-1,1,1,1,-1,2,1,-1,-1,-1,1,1,-1,-1,1,-1,-1,1,1,-1,,,,,,,,,,,,,,,,,,,,,,
