,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686,C656,C654/3,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
16,MX4159-1,,1,1,1,1,2,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,-1
17,MX4338-1,-1,1,1,1,1,1,1,-1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,3,1,1,-1
18,MX4365-1,,1,1,1,1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,-1
19,MX4383-1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,-1
20,MX4388-1,-1,,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,2,1,1,-1
21,MX4458-1,-1,,1,1,1,2,1,-1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,-1
22,MX4535-2,-1,1,1,1,1,2,1,-1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,-1
23,MX4604-0,-1,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,3,1,1,1,1,1,1,1,-1
24,MX3651-2,-1,1,1,1,1,1,1,-1,2,2,1,1,1,1,1,1,1,1,1,1,1,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,-1
25,MS1953-2,-1,1,1,1,1,1,1,-1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,-1
26,MX4021-2,,1,1,1,1,1,1,1,4,5,1,1,1,1,1,1,1,1,1,1,1,3,-1,1,2,1,1,1,1,,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,2,1,2,1,1,-1
27,MX4041-2,-1,1,1,1,1,2,1,-1,3,3,1,1,1,1,2,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,2,2,2,1,1,1,1,-1
28,MX4159-2,-1,1,2,1,1,2,1,-1,2,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,2,1,3,1,1,1,1,-1
29,MX4338-2,-1,1,2,1,1,1,1,1,3,4,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,-1
30,MX4598-0,,,,,1,2,1,-1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,-1,,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,2,2,1,1,1,1,-1
31,MX4365-2,,1,1,1,1,1,1,-1,2,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,1,2,1,1,-1
32,MX4383-2,-1,2,1,1,1,2,1,-1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,2,3,1,1,-1
33,MX4458-2,,-1,2,1,1,2,1,1,2,3,1,1,1,1,2,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,2,1,1,1,1,1,1,-1
34,MX4388-2,-1,1,2,2,1,1,1,-1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,-1
35,MX4604-1,-1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,,1,1,1,1,1,1,-1,1,1,1,2,3,,1,2,1,1,-1
36,MX4535-3,-1,1,2,1,2,1,-1,-1,3,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,3,1,2,1,1,-1
37,MX3651-3,-1,1,1,1,2,3,-1,-1,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,2,1,1,-1
38,MS1953-3,-1,1,1,1,1,1,-1,-1,2,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,2,2,4,1,1,1,1,-1
39,MX4598-1,-1,,1,1,1,2,-1,1,3,3,1,1,1,1,2,1,1,1,1,1,1,1,-1,,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,1,2,1,1,-1
40,MX4021-3,,1,1,1,2,2,1,1,2,3,1,1,1,1,2,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,1,3,1,1,-1
41,MX4041-3,,1,1,1,2,2,-1,-1,3,4,1,1,1,1,4,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,-1,1,1,1,1,4,4,1,1,1,1,-1
42,MX4159-3,-1,1,1,1,1,2,1,-1,3,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,-1,1,1,1,1,2,4,1,1,1,1,-1
43,MX4338-3,-1,,1,1,2,2,1,-1,3,4,1,1,1,1,1,1,1,1,1,1,1,3,-1,-1,1,1,1,1,1,,2,1,1,1,1,2,1,1,-1,1,1,1,1,2,4,2,1,1,1,-1
44,MX4365-3,,1,2,1,2,2,-1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,1,2,1,1,-1
45,MX4388-3,,1,1,1,1,2,1,-1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,4,1,1,-1
46,MX4604-2,-1,,,,2,3,-1,-1,1,4,1,1,1,1,2,1,1,1,1,1,1,1,-1,,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,4,2,2,1,1,-1
47,MX4458-3,,1,1,1,1,3,1,-1,3,3,1,1,1,1,2,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,-1,1,1,1,1,2,4,2,2,1,1,-1
48,MX4535-4,-1,1,1,1,1,2,1,-1,2,4,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,3,3,5,1,2,1,1,-1
49,MP5813-0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,3,1,2,1,1,-1
50,MX3651-4,-1,1,3,1,1,1,1,-1,3,3,1,1,1,1,2,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,4,1,4,1,1,-1
51,MS1953-4,-1,1,2,1,1,2,1,-1,3,4,1,1,1,1,3,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,-1,1,1,1,3,3,4,1,2,1,1,-1
52,MX4021-4,,1,1,1,2,2,1,1,-1,3,1,1,1,1,3,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,4,1,1,1,1,1,1,2,3,5,1,2,1,1,-1
53,MX4598-2,,1,1,1,2,3,-1,-1,3,3,1,1,1,1,1,1,2,1,1,1,1,2,-1,,1,1,1,1,1,1,1,1,1,1,2,4,1,1,-1,1,1,2,2,1,3,2,1,1,1,-1
54,MX4041-4,,1,1,1,2,1,1,-1,2,4,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,2,2,1,1,-1,1,1,1,2,2,2,2,1,1,1,-1
55,MX4159-4,-1,1,1,1,1,2,1,-1,4,4,1,1,1,1,2,1,1,1,1,1,1,1,-1,-1,2,1,1,1,1,-1,4,1,1,1,1,4,1,1,1,1,1,1,2,2,1,2,1,1,1,-1
56,MP6031-0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,1,1,1,1,3,1,1,1,1,1,1,2,2,3,1,2,1,1,-1
57,MX4338-4,-1,1,1,1,2,3,1,-1,4,4,1,1,1,1,5,2,1,1,1,1,1,1,1,-1,4,1,3,1,1,,1,1,1,1,2,4,1,1,1,1,1,1,3,3,2,2,,,,
58,MX4365-4,,1,1,1,1,2,-1,1,4,4,1,1,1,1,5,3,1,1,1,1,1,3,-1,1,3,2,1,1,1,1,1,1,1,1,2,3,1,1,-1,1,1,1,,,,,,,,
59,MX4383-3,-1,2,1,1,2,1,1,-1,3,4,1,1,1,1,4,3,1,1,1,1,1,1,-1,-1,2,1,2,1,1,1,1,1,1,1,2,3,1,1,-1,1,1,1,,,,,,,,
60,MX4458-4,-1,2,1,1,2,2,1,-1,4,4,1,1,1,1,1,2,1,1,1,1,1,1,-1,1,4,1,5,1,1,1,1,1,1,1,3,3,1,,,,,,,,,,,,,
61,MX4388-4,-1,1,1,1,1,2,1,1,4,4,1,1,1,1,2,2,2,1,1,1,1,1,-1,1,-1,1,1,1,1,1,5,1,1,1,3,4,2,1,1,,,,,,,,,,,
62,MX4535-5,-1,1,1,2,3,2,1,1,5,4,1,1,1,1,4,2,1,1,1,1,1,1,-1,1,3,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,
63,MX4604-3,-1,,,,3,1,1,-1,4,4,1,1,1,1,5,2,1,1,1,1,1,1,-1,,3,1,1,,,,,,,,,,,,,,,,,,,,,,,
64,MX3651-5,-1,1,1,1,2,3,1,1,4,5,1,1,1,1,5,3,1,1,1,1,1,3,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
65,MS1953-5,-1,1,2,2,2,2,1,-1,4,4,1,1,1,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,MP6031-1,-1,1,2,4,1,3,1,-1,2,3,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,MX4021-5,,1,2,2,2,3,1,-1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,MX4041-5,-1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
