,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686,C656,C654/3,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
21,MX4551-1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,-1
22,AA7539-1,-1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,2,-1,2,2,1,1,-1
23,AA7731-1,,1,1,1,1,2,1,1,2,2,,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,1,1,1,1,1,1,1,1,1,1,2,,-1,1,2,1,1,-1
24,AA7838-1,,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,-1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,2,3,-1,2,2,1,1,-1
25,MX3783-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,-1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,2,-1,2,2,1,1,-1
26,MX4365-1,-1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,1,1,-1
27,AA7155-1,-1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,1,1,-1
28,AA7562-1,-1,1,1,1,2,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,3,2,1,1,-1
29,MS4934-1,-1,1,1,1,2,2,1,1,2,4,1,1,1,1,1,1,1,1,1,1,1,4,-1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,2,1,1,-1
30,AA7559-1,-1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,,1,1,1,1,1,1,1,1,1,1,2,,-1,2,2,,1,-1
31,AA7920-1,-1,1,1,1,1,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,-1,1,2,1,1,-1
32,AA6942-2,,1,1,1,,2,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,4,1,2,1,1,-1
33,AA7537-1,-1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,-1,1,2,1,1,-1
34,AA6738-2,-1,1,1,1,1,1,1,1,1,,1,1,1,1,2,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,4,1,4,1,1,-1
35,AA7450-2,-1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,-1,1,3,1,1,-1
36,AA7393-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,3,2,2,1,1,-1
37,AA7635-1,-1,2,1,1,2,2,1,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,2,1,-1,3,3,1,1,-1
38,MX4551-2,-1,1,1,1,1,2,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,2,1,5,4,4,1,1,-1
39,MX3783-2,-1,1,1,1,1,2,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,-1,2,3,1,1,-1
40,AA7539-2,,1,2,1,1,3,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,3,,3,2,2,1,1,-1
41,AA7393-2,-1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,-1,2,3,1,1,-1
42,AA7731-2,-1,2,,1,1,3,1,1,2,,,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,,-1,3,3,1,1,-1
43,AA7155-2,-1,1,1,1,2,3,2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,4,3,2,1,1,-1
44,AA7559-2,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,1,1,1,1,,1,1,1,1,2,1,1,-1,1,1,2,,5,4,2,1,1,-1
45,AA7838-2,,1,2,1,3,1,1,1,3,4,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,-1,4,3,1,1,-1
46,MX4365-2,,1,3,1,2,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
47,AA7562-2,,1,1,1,2,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,2,1,-1,2,3,1,1,-1
48,AA6942-3,,2,1,,2,3,2,1,2,3,,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,,2,,5,2,,1,1,-1
49,AA7920-2,-1,1,1,1,1,2,1,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,-1,4,3,1,1,-1
50,AA7537-2,-1,1,1,2,2,4,1,1,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,5,3,2,1,1,-1
51,AA7539-3,-1,1,1,1,1,2,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,2,3,5,4,2,1,1,-1
52,AA6738-3,,1,1,2,2,3,2,1,1,2,,1,1,1,,1,1,1,1,1,1,3,,,1,1,1,1,1,,1,,1,1,1,1,1,1,1,-1,1,1,3,,-1,1,2,1,1,-1
53,AA7450-3,-1,1,2,2,3,2,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,,4,2,2,1,1,-1
54,MX4551-3,-1,1,1,2,3,3,3,1,3,4,1,1,1,1,1,1,1,1,1,1,1,1,3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,3,2,-1,3,2,1,1,-1
55,MS1953-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,3,2,-1,3,3,1,1,-1
56,AA7559-3,,1,,1,1,4,2,1,1,3,,1,1,1,,1,1,1,1,1,1,1,1,,1,1,1,1,,2,1,1,1,1,1,1,1,1,,,1,1,3,,4,1,2,1,3,-1
57,MX3783-3,-1,1,2,1,1,2,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,4,3,2,1,1,-1
58,AA7731-3,-1,1,1,1,2,3,1,1,2,3,1,1,1,1,2,1,1,1,1,1,1,3,,1,1,1,1,1,1,,5,1,1,1,1,1,1,1,1,1,1,1,2,,-1,3,2,1,1,-1
59,AA7155-3,-1,1,1,1,1,2,2,1,3,3,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,-1,2,2,1,1,-1
60,AA7838-3,-1,1,1,1,1,1,1,2,2,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,-1,1,1,2,3,-1,2,2,1,1,-1
61,AA7562-3,-1,1,2,2,2,3,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,-1,1,1,3,3,-1,3,2,1,1,-1
62,MS1953-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,3,3,4,2,1,1,-1
63,AA7920-3,-1,1,1,1,2,1,1,1,2,4,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,-1,1,1,1,1,5,1,1,1,-1,1,1,2,,4,3,1,1,1,-1
64,AA6942-4,-1,,1,1,2,3,1,1,3,4,,1,1,1,,1,1,1,1,1,1,1,,1,,1,1,1,1,1,,,1,1,1,2,2,1,1,1,1,,,2,-1,2,,,1,-1
65,AA7537-3,-1,1,1,1,1,1,1,1,4,3,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,4,1,1,1,1,1,1,4,3,2,3,2,1,2,-1
66,AA6738-4,-1,,1,1,2,2,1,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,5,1,1,1,1,3,2,1,1,1,1,1,1,,-1,2,2,1,1,-1
67,AA7450-4,-1,1,2,1,2,3,2,2,3,3,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,,1,1,1,1,4,1,1,1,1,1,2,2,,-1,2,1,1,1,-1
68,MX4551-4,-1,,3,2,2,3,3,2,3,4,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,4,1,1,1,1,1,2,2,4,-1,3,1,1,1,-1
69,AA7539-4,,1,2,1,1,4,4,1,2,2,1,1,1,1,5,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,,1,1,1,1,4,2,1,1,1,1,1,3,2,-1,4,2,1,1,-1
70,AA7635-2,,1,1,1,1,2,3,1,3,4,1,1,1,1,5,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,1,-1,1,1,3,3,5,1,4,1,1,-1
71,AA7559-4,-1,2,1,4,1,3,3,1,2,2,,1,1,1,,1,1,1,1,1,1,1,1,,1,1,1,1,1,,1,1,1,1,2,4,2,1,,-1,1,1,3,,-1,2,4,1,1,-1
72,AA7731-4,-1,1,1,1,1,1,2,2,2,4,,1,1,1,3,2,1,1,1,1,1,2,-1,1,,1,1,1,1,1,1,1,1,1,1,3,2,1,1,-1,1,1,2,,-1,3,2,1,1,-1
73,MX3783-4,-1,1,4,1,3,2,2,1,3,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,3,1,1,1,-1,1,1,2,2,-1,3,2,1,1,-1
74,AA7838-4,-1,1,3,1,2,3,2,3,4,4,1,1,1,1,5,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,3,3,-1,4,2,1,1,-1
75,MS1953-2,-1,1,2,3,2,3,3,2,2,3,1,1,1,1,5,2,1,1,1,1,1,4,1,1,1,1,4,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,3,-1,2,2,1,1,-1
76,AA7562-4,-1,2,1,1,2,2,1,1,3,4,1,1,1,1,5,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,4,-1,1,2,1,1,-1
77,AA7155-4,-1,1,3,1,2,3,2,3,3,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,2,2,1,1,-1,1,1,4,3,-1,2,2,1,1,-1
78,MW4762-0,-1,1,1,,,,,,,,1,2,1,1,4,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,3,2,4,3,3,1,1,-1
79,AA6942-5,-1,,1,2,4,4,2,1,,3,1,1,,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,1,1,1,2,1,1,1,-1,1,1,4,3,-1,3,3,,1,-1
80,AA7920-4,-1,1,1,1,1,3,2,4,3,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,-1,1,1,1,3,-1,3,3,1,1,-1
81,AA7537-4,-1,,1,1,2,3,3,2,3,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,1,1,1,1,2,1,1,-1,1,1,3,3,5,2,2,1,1,-1
82,AA6374-0,-1,2,2,1,2,4,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,2,1,3,1,1,1,3,4,-1,3,2,1,1,-1
83,AA7450-5,-1,1,2,1,2,2,1,1,3,,,1,1,1,1,1,1,1,1,1,1,1,,1,1,-1,-1,1,1,1,4,1,1,1,1,3,1,1,1,1,1,1,4,3,-1,2,3,1,1,-1
84,MX4551-5,-1,1,1,1,1,4,4,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,-1,2,2,1,1,-1
85,AA7539-5,-1,1,1,1,3,4,4,2,3,4,1,1,1,1,1,1,2,1,1,1,1,3,-1,1,1,1,1,1,1,1,5,1,1,2,3,3,2,1,1,-1,1,1,4,3,-1,4,2,1,1,-1
86,AA7635-3,,2,1,1,1,2,3,1,3,4,1,1,1,1,5,2,1,1,1,1,1,4,1,2,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,-1,1,1,3,2,-1,4,2,1,1,-1
87,AA7600-1,-1,1,,1,,4,3,,2,,1,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,4,1,1,3,1,1,1,3,2,-1,1,2,1,1,-1
88,AA7559-5,,1,1,1,1,3,4,2,3,4,1,3,1,1,5,1,2,,1,1,1,1,1,1,1,3,3,-1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,3,,-1,3,2,1,1,-1
89,MX3783-5,-1,1,2,1,3,3,1,1,3,3,1,1,1,2,5,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,3,1,1,1,2,1,4,3,2,1,1,-1
90,AA7155-5,-1,1,2,2,2,3,4,1,2,3,1,1,1,1,5,1,2,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,1,2,1,1,-1
91,AA7838-5,-1,1,1,1,1,2,4,3,2,4,1,1,1,1,5,2,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,-1,1,1,3,1,-1,3,2,1,1,-1
92,MS1953-3,-1,1,1,1,3,2,2,1,2,2,1,1,1,1,5,2,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,-1,1,1,3,1,-1,3,2,1,1,-1
93,AA6942-6,-1,1,1,1,3,3,1,1,4,3,1,1,1,1,4,1,1,1,,1,1,1,,1,1,1,1,1,,1,1,,1,1,1,1,1,,1,1,1,1,2,,5,1,,1,1,-1
94,AA7562-5,,1,1,2,2,1,1,1,2,2,1,1,1,1,5,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,-1,2,2,1,1,-1
95,AA6374-1,-1,,1,2,3,3,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
96,AA7920-5,-1,1,1,1,2,2,1,2,2,3,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,-1,1,2,1,1,-1
97,AA7537-5,-1,2,2,2,2,3,1,1,2,3,1,1,1,1,3,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,-1,1,1,1,1,-1
98,AA6738-5,-1,,1,1,3,3,1,3,2,4,,1,1,1,1,1,1,1,1,1,1,1,-1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,2,,-1,2,4,1,1,-1
99,AA7635-4,-1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,2,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,2,2,5,1,2,1,1,-1
100,MX4551-6,-1,1,1,1,2,2,2,1,3,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,2,2,5,1,2,1,1,-1
101,AA7539-6,-1,,1,1,1,3,1,1,2,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,2,2,-1,1,,1,1,-1
102,AA7559-6,-1,1,1,1,3,2,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,2,,-1,2,,1,1,-1
103,MX3783-6,-1,1,1,1,2,2,2,1,2,4,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,-1,1,2,1,1,-1
104,AA7838-6,,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,-1,2,3,1,1,-1
105,MS1953-4,-1,1,1,1,2,3,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,,1,2,1,1,-1
106,AA7562-6,-1,1,2,1,3,1,4,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,-1,1,2,1,1,-1
107,AA6942-7,-1,1,1,1,2,,3,1,2,1,,1,1,,,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,2,,-1,1,,1,1,-1
108,AA6738-6,-1,,2,1,2,2,4,1,2,3,1,1,1,1,2,1,1,1,1,1,1,1,1,,1,-1,-1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,,-1,1,2,,1,-1
109,AA7537-6,,1,2,1,2,4,3,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,-1,1,3,1,1,-1
110,AA6374-2,-1,1,1,1,2,2,4,2,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,4,4,2,1,1,1,-1
111,MX4551-7,-1,1,1,4,2,3,4,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,2,3,-1,2,3,1,1,-1
112,AA7539-7,-1,1,1,1,3,4,5,2,2,2,1,1,1,1,2,1,1,1,1,1,1,4,1,,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,-1,2,2,1,1,-1
113,MX3783-7,-1,,2,2,3,4,4,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,-1,1,2,1,1,-1
114,AA7559-7,-1,1,2,1,1,3,4,2,3,4,,1,1,1,2,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,,2,1,1,1,1,1,1,1,1,1,2,,-1,1,2,1,1,-1
115,AA7838-7,,1,1,1,2,3,5,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,,,,,,
116,MS1953-5,-1,1,1,1,3,4,5,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,
117,AA7562-7,-1,1,1,1,2,2,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,-1,1,1,1,-1,1,1,1,1,1,,,,,,,,,,,,,,,,,
118,AA6942-8,-1,,1,1,2,2,4,2,2,,1,1,1,1,1,,1,1,1,1,1,2,,1,1,-1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,
119,AA6738-7,-1,,,1,1,1,2,1,3,3,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,AA7537-7,-1,1,1,1,2,1,2,1,3,2,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,AA6374-3,-1,1,2,1,2,2,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
