,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654/2,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
19,MX1213-0,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,-1,1,1,1,1,-1,-1
20,MX1526-1,-1,1,1,1,1,1,1,1,1,4,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,2,1,1,1,-1,-1
21,MX1084-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,,,,-1,-1
22,MW5966-0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,-1,-1
23,MZ3559-1,-1,-1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,1,1,2,1,1,2,-1,-1
24,MZ3734-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,-1,-1
25,MZ3956-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,-1,-1
26,MZ3825-1,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,-1,1,1,1,2,-1,-1
27,MZ3556-1,-1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,-1,1,1,1,1,-1,-1
28,MZ3978-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,2,1,1,2,1,1,1,-1,-1
29,MZ4228-1,-1,-1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,4,1,2,1,2,1,1,1,1,-1,-1
30,MZ4072-1,-1,-1,1,2,2,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,-1,-1
31,MX1105-2,-1,-1,-1,1,1,1,-1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,1,1,1,1,1,1,1,-1,-1
32,MZ3740-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1
33,MW5898-1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,2,1,1,1,1,1,-1,-1
34,MX1197-1,-1,-1,1,1,1,1,1,-1,1,1,-1,-1,1,1,1,3,1,1,1,1,1,1,1,1,-1,1,2,1,1,2,1,1,1,1,3,-1,-1
35,MX1213-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,3,1,3,1,1,2,1,1,-1,-1
36,MX1084-2,-1,-1,-1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,4,1,1,1,1,1,-1,-1
37,MW3496-1,,1,-1,1,1,1,-1,1,1,1,1,1,3,1,1,1,1,1,1,1,4,3,1,1,1,1,3,3,3,3,2,1,1,1,1,-1,-1
38,MW5966-1,-1,-1,1,1,1,1,2,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,4,1,1,1,1,1,-1,-1
39,MS1695-2,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,4,1,1,1,1,1,-1,-1
40,MX1526-2,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,3,1,1,1,1,1,-1,-1
41,MZ3559-2,-1,-1,-1,-1,-1,1,1,-1,1,1,1,,3,1,1,1,1,1,1,1,1,1,1,1,-1,1,2,4,3,3,1,1,1,1,1,-1,-1
42,MZ3734-2,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,1,1,1,1,-1,-1
43,MZ3956-2,-1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,3,3,3,1,1,1,1,1,-1,-1
44,MZ3825-2,-1,-1,-1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,-1,-1
45,MZ3978-2,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3,3,1,1,1,1,1,-1,-1
46,MZ4228-2,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,,,1,1,2,1,1,1,1,3,1,1,2,1,1,2,1,1,-1,-1
47,MZ4072-2,-1,-1,1,1,1,1,1,-1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,3,1,1,2,1,1,1,-1,-1
48,MZ3740-2,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,2,1,1,1,1,1,-1,-1
49,MX1105-3,-1,1,1,3,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,4,2,4,1,3,1,1,1,1,-1,-1
50,MW3496-2,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,4,3,1,2,1,1,1,1,2,-1,-1
51,MS1695-3,-1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,3,3,2,2,1,2,1,1,1,-1,-1
52,MX1213-2,-1,-1,-1,1,1,1,-1,-1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,2,1,1,1,-1,-1
53,MX1526-3,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,4,1,1,2,2,1,1,1,1,-1,-1
54,MZ3559-3,-1,-1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,3,1,1,1,1,1,1,-1,-1
55,MW5966-2,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,4,2,3,1,2,1,2,1,1,-1,-1
56,MZ3734-3,-1,-1,1,2,3,3,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,1,1,2,1,1,-1,-1
57,MZ3956-3,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,-1,-1
58,MZ3825-3,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,4,1,2,1,1,1,2,1,1,-1,-1
59,MX1084-3,-1,-1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,1,1,1,1,1,1,-1,-1
60,MZ3556-2,-1,-1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,1,1,1,1,1,1,1,-1,-1
61,MZ3978-3,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,4,3,1,1,3,3,1,3,-1,-1
62,MZ4228-3,-1,-1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
63,MX1435-0,,-1,-1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,2,3,2,1,1,1,1,1,1,-1,-1
64,MZ4072-3,-1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,-1,1,2,4,1,1,1,1,1,1,1,-1,-1
65,MZ3740-3,-1,-1,2,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,4,2,1,1,1,1,1,2,-1,-1
66,MW5943-0,-1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,-1,1,4,4,1,1,1,1,2,1,1,-1,-1
67,MX1197-2,-1,1,1,1,-1,-1,-1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,3,2,3,1,1,1,1,1,1,-1,-1
68,MW3496-3,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,-1,1,3,3,4,1,1,1,1,1,1,-1,-1
69,MS1695-4,-1,-1,-1,1,1,1,-1,-1,-1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,4,3,4,1,3,1,1,1,4,-1,-1
70,MX1213-3,-1,-1,-1,1,1,1,-1,4,1,1,1,,,,1,2,1,1,1,1,1,1,1,1,-1,1,2,2,4,2,1,1,1,1,2,-1,-1
71,MX1526-4,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3,3,4,2,1,1,1,1,1,-1,-1
72,MZ3559-4,-1,-1,-1,2,3,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,2,1,1,1,1,1,-1,-1
73,MW5966-3,-1,-1,-1,4,4,4,-1,-1,-1,-1,1,-1,3,1,1,1,1,1,1,1,1,1,1,4,-1,1,4,3,3,1,-1,3,1,1,1,-1,-1
74,MZ3734-4,-1,-1,-1,-1,-1,-1,-1,1,4,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,-1,1,4,3,2,1,1,1,1,1,1,-1,-1
75,MZ3956-4,-1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,2,1,1,1,1,1,1,-1,-1
76,MZ3825-4,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,-1,-1
77,MX1084-4,-1,1,1,1,1,1,1,1,,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3,1,2,1,1,1,1,-1,-1
78,MZ3556-3,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,2,1,2,1,1,2,1,1,1,-1,-1
79,MZ3978-4,-1,-1,1,-1,-1,-1,-1,-1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,1,1,1,1,1,1,-1,-1
80,MZ4072-4,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,3,1,1,-1,-1
81,MZ3740-4,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,-1,-1
82,MP6358-0,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,-1,-1
83,MX1105-4,,-1,-1,1,1,-1,-1,,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,-1,-1
84,MW3496-4,-1,-1,-1,1,1,1,-1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,-1,-1
85,MX1213-4,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,2,1,1,1,1,-1,-1
86,MS1695-5,-1,-1,1,1,1,1,1,1,-1,1,1,,1,1,1,1,1,1,1,1,2,1,1,1,1,1,-1,2,1,1,1,1,1,1,4,-1,-1
87,MX1526-5,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,-1,-1
88,MZ3559-5,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,4,3,2,1,1,1,1,-1,-1
89,MZ3734-5,-1,-1,-1,1,1,4,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,2,1,1,1,1,1,-1,-1
90,MZ3956-5,-1,-1,-1,-1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,3,2,1,1,1,1,-1,-1
91,MZ3825-5,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,4,3,1,1,2,1,1,-1,-1
92,MZ3978-5,-1,-1,-1,1,1,1,-1,2,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,1,1,1,1,-1,-1
93,MW5943-1,,-1,-1,1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,1,1,1,1,,,,
94,MP6358-1,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,3,2,4,1,1,1,1,1,1,-1,-1
95,MX1105-5,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,1,1,,,,,
96,MW3496-5,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,
97,MS1695-6,-1,-1,1,1,1,1,-1,1,1,1,1,1,2,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,
98,MX1213-5,-1,-1,-1,1,1,-1,-1,-1,-1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
