,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654/2,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
26,MZ4228-2,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,2,1,2,1,1,1,-1,-1
27,MW5966-0,-1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,,,1,1,1,2,1,1,-1,-1
28,MP6392-0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,,,1,1,1,1,1,2,-1,-1
29,MS4914-0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,3,,,1,1,2,1,1,1,-1,-1
30,MX1197-0,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,2,,,1,1,1,1,1,2,-1,-1
31,MX1067-2,,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,,,1,1,1,1,1,1,-1,-1
32,MZ3556-2,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,4,,,1,1,1,1,1,1,-1,-1
33,MZ3825-2,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,,,1,1,1,1,1,1,-1,-1
34,MP6422-0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,3,,,1,1,1,1,1,1,-1,-1
35,MZ3559-2,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,,,1,1,1,2,1,1,-1,-1
36,MZ3740-2,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,2,,,1,1,2,1,1,1,-1,-1
37,MZ3734-2,-1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,-1,-1
38,MZ4089-0,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,3,,,1,1,1,1,1,1,-1,-1
39,MZ3987-2,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,3,,,1,1,1,1,1,1,,-1
40,MZ3978-2,-1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,,,1,1,1,1,1,1,-1,-1
41,MZ3956-3,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,3,,,1,1,1,1,1,1,-1,-1
42,MW5943-1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,-1,1,1,2,,,1,1,1,1,1,1,-1,-1
43,MP6392-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,1,1,1,2,1,1,-1,-1
44,MZ4072-3,-1,1,1,1,1,1,1,1,1,1,1,1,,1,1,2,1,1,1,1,1,1,1,-1,1,1,4,,,1,1,2,1,1,1,-1,-1
45,MW5966-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,2,,,1,1,1,1,1,1,-1,-1
46,MZ4228-3,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,4,,,1,1,1,1,-1,1,-1,-1
47,MX1067-3,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,,,1,1,1,1,1,1,-1,-1
48,MS4914-1,-1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,2,,,1,1,1,2,1,1,-1,-1
49,MX1197-1,,1,1,1,-1,-1,-1,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,5,,,1,1,1,1,1,1,-1,-1
50,MZ3825-3,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,4,,,1,1,1,1,1,1,-1,-1
51,MZ3556-3,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,-1,1,1,1,,,1,1,1,2,1,3,-1,-1
52,MP6422-1,,,,,,,,,,,,,,,1,1,1,1,1,1,2,2,1,1,1,1,-1,,,1,1,1,1,1,1,-1,-1
53,MZ3740-3,-1,1,1,1,1,1,1,1,1,1,1,,3,1,1,1,1,1,1,1,1,1,1,1,1,1,4,,,1,1,2,1,1,1,-1,
54,MZ3559-3,-1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,5,,,1,2,1,,,,,
55,MW5898-1,-1,-1,-1,-1,-1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,4,,,,,,,,,,
56,MZ3734-3,-1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,
57,MZ3987-3,-1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,
58,MZ3978-3,-1,-1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,,,,,,,,,,,,,,,,,,,,,
59,MZ3956-4,-1,-1,1,1,1,1,1,1,1,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,
60,MP6359-0,-1,1,1,1,1,1,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,MR7627-0,-1,1,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,MW5943-2,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
