,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
14,MS1903-1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,-1,-1,5,2,1,-1,-1
15,MS2095-1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,4,4,1,-1,-1
16,MS1953-2,1,1,1,1,1,,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,-1,2,1,1,-1,-1
17,MS2025-2,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,-1,2,2,1,-1,-1
18,MR8583-2,4,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,-1,3,2,1,-1,-1
19,MS1044-2,4,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,-1,-1,3,2,1,-1,-1
20,MS2243-2,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,-1,2,2,1,-1,-1
21,MS2365-2,4,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,-1,3,2,1,-1,-1
22,MX1544-0,5,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,-1,2,2,1,-1,-1
23,MS1953-3,1,1,1,3,5,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,-1,,3,1,-1,-1
24,MS2025-3,1,3,1,1,2,1,1,1,1,-1,1,1,-1,-1,-1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,-1,-1,4,2,1,-1,-1
25,MR8583-3,5,1,1,1,4,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4,-1,4,4,1,-1,-1
26,MS1044-3,1,1,1,1,1,1,1,1,2,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,-1,5,3,1,-1,-1
27,MS2243-3,5,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,5,-1,5,3,1,-1,-1
28,MS2365-3,,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,2,1,1,1,,1,1,1,1,1,1,1,1,1,5,-1,5,3,1,-1,-1
29,MS1903-2,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,-1,3,1,1,-1,-1
30,MS2095-2,5,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,-1,-1,1,3,2,-1,-1
31,MS1953-4,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,5,-1,4,4,1,-1,-1
32,MP6039-0,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,3,1,2,2,3,3,-1,4,4,1,-1,-1
33,MS2025-4,1,1,1,3,2,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,5,-1,3,3,1,-1,-1
34,MR8583-4,1,1,1,1,3,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,-1,2,2,1,-1,-1
35,MS1044-4,1,1,1,1,3,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,-1,4,2,1,-1,-1
36,MS2243-4,1,1,1,1,1,1,1,1,2,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,-1,2,1,1,-1,-1
37,MS2365-4,1,1,1,2,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,-1,2,2,1,-1,-1
38,MS1903-3,4,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,2,3,1,1,-1,1,1,1,1,1,4,-1,1,2,1,-1,-1
39,MS2095-3,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,-1,1,2,1,-1,-1
40,MS1953-5,1,-1,1,1,4,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,-1,1,2,1,-1,-1
41,MS2025-5,1,1,1,1,5,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,4,-1,-1,2,-1,-1,-1
42,MR8583-5,,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,-1,-1,3,1,-1,-1
43,MS1044-5,-1,-1,1,1,2,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,4,-1,1,1,1,-1,-1
44,MS2365-5,,-1,1,-1,1,1,1,-1,1,-1,1,1,-1,-1,-1,-1,2,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
45,MS1953-6,1,-1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1,-1,3,2,-1,,,,,,,,,,,,,
46,MS2025-6,-1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
