,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
10,MR8583-1,1,1,1,1,1,-1,1,1,3,-1,1,1,-1,-1,-1,1,1,1,-1,-1,1,1,1,-1,1,1,1,2,1,-1,-1,2,1,1,-1,-1
11,MS1953-1,1,1,1,1,1,-1,1,1,3,-1,1,1,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,-1,-1
12,MS2365-1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,4,-1,1,1,1,-1,-1
13,MS2243-1,,,,,,,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,-1,1,2,1,-1,-1
14,MS1903-1,3,1,1,-1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,-1,1,1,1,-1,-1
15,MS2025-1,1,1,1,-1,4,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,-1,1,2,1,-1,-1
16,MX1537-0,1,1,1,1,1,1,1,1,2,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,-1,-1,1,1,1,-1,-1
17,MS1044-2,1,1,2,-1,5,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4,-1,2,1,1,-1,-1
18,MS2095-2,1,1,1,-1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,-1,2,3,1,-1,-1
19,MR8583-2,1,1,1,1,4,1,1,1,1,-1,1,1,-1,,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,-1,1,1,1,-1,-1
20,MS1953-2,1,1,1,-1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,-1,2,4,1,-1,-1
21,MS2243-2,,,,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,-1,-1,2,1,1,-1,-1
22,MS2365-2,1,1,1,-1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,-1,2,3,1,-1,-1
23,MS1903-2,1,1,1,-1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,-1,-1,1,2,1,-1,-1
24,MX1537-1,1,1,1,-1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,-1,-1,2,1,1,-1,-1
25,MS1044-3,1,1,1,-1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,4,-1,4,1,1,-1,-1
26,MS2095-3,1,1,1,-1,1,1,1,1,2,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,2,1,1,-1,-1
27,MR8583-3,1,1,1,-1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,3,3,1,-1,-1
28,MS1953-3,1,1,1,-1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,2,2,1,-1,-1
29,MS2243-3,1,1,1,-1,3,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,4,2,1,-1,-1
30,MS2365-3,1,1,1,1,1,1,1,1,2,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,-1,-1
31,MS1903-3,1,-1,3,1,5,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,-1,4,1,1,-1,-1
32,MS2025-2,1,1,1,-1,3,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,4,-1,1,1,1,-1,-1
33,MS1044-4,1,1,1,1,1,1,1,1,2,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,-1,-1,2,3,1,-1,-1
34,MX1537-2,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,3,3,1,-1,-1
35,MS2095-4,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,3,3,1,-1,-1
36,MR8583-4,1,1,1,-1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,-1,-1,3,2,1,-1,-1
37,MS1953-4,1,,1,-1,5,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,5,2,1,-1,-1
38,MS2243-4,,,1,-1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,-1,-1
39,MS2365-4,1,1,1,-1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,2,1,-1,-1
40,MS1903-4,1,1,1,-1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,2,1,-1,-1
41,MS2025-3,,,2,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,2,1,-1,-1
42,MS1044-5,,,,-1,4,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,2,1,-1,-1,3,1,2,-1,-1
43,MS2095-5,1,1,1,1,,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,-1,-1
44,MR8583-5,,1,1,-1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,-1,-1,1,2,1,-1,-1
45,MS1953-5,1,1,1,3,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,2,1,-1,-1
46,MS2243-5,,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,2,1,-1,-1
47,MS2365-5,-1,-1,4,-1,,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,-1,-1
48,MS1044-6,,,,,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,,,,,,,,,,,,,
49,MS2095-6,4,-1,1,-1,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
